285000	262
286000	269
287000	269
288000	272
289000	260
290000	268
291000	255
292000	257
293000	271
294000	257
295000	274
296000	256
297000	258
298000	265
299000	259
300000	266
301000	260
302000	273
303000	278
304000	439
305000	446
306000	417
307000	283
308000	335
309000	421
310000	298
311000	285
312000	268
313000	293
314000	280
315000	275
316000	291
317000	280
318000	419
319000	423
320000	419
321000	293
322000	279
323000	274
324000	275
325000	271
326000	284
327000	278
328000	262
329000	260
330000	276
331000	272
332000	361
333000	288
334000	273
335000	273
336000	267
337000	387
338000	278
339000	290
340000	276
341000	275
342000	281
343000	402
344000	290
345000	272
346000	286
347000	266
348000	327
349000	288
350000	271
351000	285
352000	352
353000	276
354000	301
355000	355
356000	275
357000	286
358000	327
359000	280
360000	285
361000	289
362000	287
363000	265
364000	282
365000	291
366000	272
367000	332
368000	296
369000	318
370000	300
371000	277
372000	277
373000	286
374000	294
375000	284
376000	278
377000	276
378000	279
379000	333
380000	433
381000	460
382000	456
383000	318
384000	284
385000	315
386000	285
387000	286
388000	309
389000	292
390000	284
391000	289
392000	308
393000	296
394000	293
395000	341
396000	285
397000	313
398000	284
399000	289
400000	296
401000	294
402000	282
403000	283
404000	295
405000	281
406000	294
407000	293
408000	293
409000	288
410000	283
411000	322
412000	304
413000	289
414000	291
415000	291
416000	302
417000	287
418000	304
419000	302
420000	297
421000	293
422000	291
423000	281
424000	367
425000	474
426000	467
427000	390
428000	308
429000	308
430000	308
431000	307
432000	290
433000	288
434000	315
435000	286
436000	284
437000	298
438000	282
439000	279
440000	284
441000	282
442000	277
443000	278
444000	295
445000	293
446000	286
447000	295
448000	325
449000	297
450000	300
451000	295
452000	300
453000	304
454000	297
455000	284
456000	303
457000	287
458000	290
459000	285
460000	290
461000	283
462000	285
463000	567
464000	342
465000	328
466000	471
467000	511
468000	332
469000	343
470000	315
471000	308
472000	298
473000	294
474000	292
475000	302
476000	303
477000	305
478000	292
479000	313
480000	286
481000	297
482000	292
483000	295
484000	297
485000	284
486000	299
487000	289
488000	450
489000	459
490000	310
491000	298
492000	295
493000	307
494000	303
495000	295
496000	292
497000	302
498000	290
499000	312
500000	312
501000	303
502000	309
503000	303
504000	490
505000	531
506000	468
507000	335
508000	307
509000	307
510000	307
511000	310
512000	302
513000	324
514000	326
515000	296
516000	307
517000	316
518000	304
519000	306
520000	307
521000	316
522000	323
523000	338
524000	315
525000	329
526000	303
527000	316
528000	318
529000	315
530000	307
531000	309
532000	299
533000	312
534000	294
535000	304
536000	312
537000	306
538000	312
539000	307
540000	316
541000	318
542000	349
543000	326
544000	320
545000	324
546000	351
547000	312
548000	330
549000	310
550000	324
551000	317
552000	320
553000	303
554000	309
555000	310
556000	299
557000	315
558000	347
559000	324
560000	329
561000	321
562000	320
563000	307
564000	304
565000	319
566000	310
567000	302
568000	314
569000	306
570000	319
571000	315
572000	314
573000	315
574000	431
575000	315
576000	304
577000	313
578000	316
579000	315
580000	328
581000	324
582000	309
583000	308
584000	320
585000	324
586000	302
587000	306
588000	475
589000	544
590000	387
591000	352
592000	357
593000	331
594000	318
595000	330
596000	328
597000	332
598000	355
599000	328
600000	318
601000	318
602000	305
603000	308
604000	339
605000	323
606000	321
607000	331
608000	346
609000	337
610000	321
611000	351
612000	323
613000	332
614000	334
615000	313
616000	333
617000	340
618000	507
619000	324
620000	325
621000	330
622000	350
623000	323
624000	325
625000	327
626000	338
627000	334
628000	350
629000	354
630000	341
631000	321
632000	343
633000	324
634000	325
635000	312
636000	318
637000	317
638000	319
639000	316
640000	366
641000	504
642000	503
643000	483
644000	561
645000	558
646000	516
647000	502
648000	384
649000	428
650000	375
651000	347
652000	341
653000	365
654000	356
655000	338
656000	324
657000	327
658000	334
659000	328
660000	478
661000	345
662000	348
663000	352
664000	334
665000	484
666000	350
667000	365
668000	342
669000	326
670000	327
671000	450
672000	342
673000	325
674000	510
675000	332
676000	330
677000	343
678000	346
679000	352
680000	338
681000	462
682000	344
683000	326
684000	340
685000	375
686000	355
687000	340
688000	544
689000	364
690000	353
691000	515
692000	526
693000	350
694000	448
695000	348
696000	352
697000	339
698000	334
699000	370
700000	343
701000	345
702000	344
703000	427
704000	565
705000	521
706000	553
707000	531
708000	568
709000	635
710000	590
711000	530
712000	542
713000	525
714000	539
715000	510
716000	559
717000	491
718000	554
719000	558
720000	1776
721000	668
722000	400
723000	590
724000	578
725000	390
726000	592
727000	574
728000	658
729000	575
730000	581
731000	525
732000	386
733000	555
734000	581
735000	609
736000	651
737000	698
738000	571
739000	613
740000	519
741000	521
742000	698
743000	610
744000	423
745000	404
746000	732
747000	377
748000	391
749000	351
750000	371
751000	563
752000	340
753000	350
754000	366
755000	421
756000	514
757000	410
758000	404
759000	413
760000	361
761000	374
762000	389
763000	357
764000	345
765000	347
766000	343
767000	331
768000	345
769000	335
770000	368
771000	354
772000	354
773000	348
774000	339
775000	341
776000	358
777000	366
778000	350
779000	390
780000	338
781000	345
782000	405
783000	510
784000	363
785000	349
786000	359
787000	356
788000	525
789000	876
790000	383
791000	433
792000	397
793000	424
794000	343
795000	513
796000	374
797000	418
798000	357
799000	350
800000	384
801000	611
802000	392
803000	644
804000	346
805000	363
806000	361
807000	365
808000	357
809000	362
810000	356
811000	367
812000	390
813000	370
814000	360
815000	354
816000	360
817000	358
818000	356
819000	356
820000	350
821000	355
822000	425
823000	372
824000	357
825000	358
826000	364
827000	352
828000	363
829000	350
830000	634
831000	368
832000	396
833000	377
834000	430
835000	370
836000	402
837000	406
838000	356
839000	1665
840000	438
841000	389
842000	373
843000	384
844000	355
845000	391
846000	394
847000	414
848000	361
849000	359
850000	594
851000	388
852000	428
853000	367
854000	393
855000	379
856000	402
857000	386
858000	379
859000	568
860000	364
861000	542
862000	358
863000	363
864000	369
865000	533
866000	364
867000	394
868000	398
869000	428
870000	372
871000	364
872000	555
873000	447
874000	387
875000	415
876000	391
877000	363
878000	403
879000	374
880000	367
881000	604
882000	394
883000	393
884000	384
885000	363
886000	608
887000	365
888000	374
889000	373
890000	373
891000	354
892000	401
893000	379
894000	400
895000	399
896000	357
897000	582
898000	445
899000	512
900000	382
901000	365
902000	370
903000	387
904000	416
905000	372
906000	380
907000	382
908000	407
909000	461
910000	362
911000	373
912000	373
913000	583
914000	397
915000	382
916000	376
917000	383
918000	372
919000	455
920000	381
921000	386
922000	411
923000	378
924000	648
925000	380
926000	367
927000	371
928000	366
929000	387
930000	477
931000	379
932000	368
933000	571
934000	376
935000	382
936000	382
937000	381
938000	376
939000	400
940000	401
941000	362
942000	376
943000	367
944000	413
945000	389
946000	396
947000	376
948000	372
949000	546
950000	414
951000	378
952000	389
953000	375
954000	663
955000	426
956000	409
957000	358
958000	374
959000	374
960000	437
961000	508
962000	535
963000	365
964000	521
965000	594
966000	423
967000	400
968000	366
969000	490
970000	538
971000	771
972000	829
973000	479
974000	413
975000	435
976000	412
977000	435
978000	451
979000	672
980000	511
981000	981
982000	421
983000	599
984000	422
985000	664
986000	718
987000	468
988000	815
989000	614
990000	655
991000	1030
992000	461
993000	486
994000	433
995000	989
996000	595
997000	413
998000	926
999000	462
1000000	617
1001000	416
1002000	728
1003000	450
1004000	523
1005000	560
1006000	1120
1007000	643
1008000	1264
1009000	562
